Created,9/24/2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised,1/21/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,State,Disability,Age 3,Age 4,Age 5,Age 3 to 5,American Indian or Alaska Native Age 3 to 5,Asian or Pacific Islander Age 3 to 5,Black (not Hispanic) Age 3 to 5,Hispanic Age 3 to 5,White (not Hispanic) Age 3 to 5,Age 3-5 Ethnicity Totals,Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 6 to 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 12 to 17,Age 18,Age 19,Age 20,Age 21,Age 18 to 21,Age 6 to 21,American Indian or Alaska Native Age 6 to 21,Asian or Pacific Islander Age 6 to 21,Black (not Hispanic) Age 6 to 21,Hispanic Age 6 to 21,White (not Hispanic) Age 6 to 21,Age 6-21 Ethnicity Totals,Age 22,Age 6 to 22,Age 3-21 Totals
2006,South Dakota                                      ,Emotional disturbance              ,0,0,         x,         x,         x,0,         x,0,         x,         x,12,32,45,53,57,66,265,85,95,95,87,87,64,513,33,         x,         x,0,35,813,153,         x,29,         x,603,813,0,813,         x
2006,South Dakota                                      ,Orthopedic impairments             ,6,0,5,11,         x,         x,0,0,8,11,         x,11,         x,7,9,8,         x,8,         x,6,         x,         x,         x,         x,         x,0,         x,         x,         x,71,         x,0,         x,0,63,71,0,71,82
2006,South Dakota                                      ,Other health impairments           ,         x,         x,10,14,         x,0,0,0,         x,14,53,62,98,97,132,142,584,128,135,140,134,119,107,763,38,         x,         x,         x,43,"1,390",170,         x,52,         x,"1,139","1,390",0,"1,390","1,404"
2006,South Dakota                                      ,Specific learning disabilities     ,0,         x,         x,52,         x,0,         x,         x,45,52,265,365,508,571,607,534,"2,850",568,590,618,614,559,477,"3,426",274,48,         x,         x,332,"6,608","1,340",38,126,201,"4,903","6,608",0,"6,608","6,660"
2006,South Dakota                                      ,Deaf-blindness                     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,         x,0,         x,0,0,0,0,0,         x,0,0,0,0,         x,         x,0,         x,         x
2006,South Dakota                                      ,Multiple disabilities              ,10,18,37,65,12,         x,         x,         x,44,65,79,73,79,72,81,83,467,69,49,57,54,48,54,331,39,35,20,12,106,904,132,16,45,24,687,904,0,904,969
2006,South Dakota                                      ,Autism                             ,21,32,36,89,         x,0,         x,5,76,89,47,42,45,38,33,36,241,36,40,36,30,25,27,194,23,         x,12,         x,42,477,38,5,5,12,417,477,0,477,566
2006,South Dakota                                      ,Traumatic brain injury             ,         x,0,         x,         x,0,0,0,0,         x,         x,         x,         x,5,         x,         x,         x,23,         x,         x,5,7,5,         x,25,         x,         x,         x,         x,10,58,15,0,         x,         x,39,58,0,58,         x
2006,South Dakota                                      ,Developmental delay                ,361,492,469,"1,322",350,13,30,32,897,"1,322",         x,         x,0,0,0,0,         x,0,0,0,0,0,0,0,0,0,0,0,0,         x,7,0,         x,         x,         x,         x,0,         x,         x
2006,South Dakota                                      ,All disabilities                   ,585,899,"1,200","2,684",552,25,55,59,"1,993","2,684","1,288","1,460","1,535","1,430","1,356","1,147","8,216","1,105","1,087","1,085","1,067",981,825,"6,150",506,143,88,37,774,"15,140","2,646",122,352,396,"11,624","15,140",0,"15,140","17,824"
2006,Tennessee                                         ,Mental retardation                 ,20,12,37,69,         x,         x,26,8,32,69,102,172,280,452,605,738,"2,349",818,980,"1,100","1,106","1,240","1,198","6,442",748,285,160,114,"1,307","10,098",9,45,"5,147",177,"4,720","10,098",41,"10,139","10,167"
2006,Tennessee                                         ,Hearing impairments                ,42,51,63,156,0,         x,52,         x,91,156,70,83,113,122,127,112,627,124,106,119,112,96,75,632,58,19,         x,         x,85,"1,344",         x,         x,371,58,892,"1,344",0,"1,344","1,500"
2006,Tennessee                                         ,Speech or language impairments     ,"1,087","2,326","4,207","7,620",19,47,"1,140",227,"6,187","7,620","5,444","5,034","4,233","2,978","2,133","1,401","21,223","1,028",762,691,544,477,364,"3,866",195,26,         x,         x,228,"25,317",40,198,"5,039",658,"19,382","25,317",0,"25,317","32,937"
2006,Tennessee                                         ,Visual impairments                 ,15,25,30,70,0,         x,9,         x,54,70,37,66,51,66,61,53,334,56,         x,64,         x,55,51,318,17,         x,         x,         x,24,676,         x,         x,159,         x,481,676,0,676,746
2006,Tennessee                                         ,Emotional disturbance              ,0,0,         x,         x,0,0,         x,         x,         x,         x,42,80,115,181,216,270,904,310,422,488,499,516,468,"2,703",186,27,         x,         x,222,"3,829",9,13,"1,123",58,"2,626","3,829",0,"3,829",         x
2006,Tennessee                                         ,Orthopedic impairments             ,39,39,37,115,0,         x,19,         x,89,115,         x,         x,70,84,52,72,382,67,65,50,74,74,64,394,41,10,         x,         x,61,837,         x,         x,115,31,681,837,         x,         x,952
2006,Tennessee                                         ,Other health impairments           ,58,68,119,245,0,         x,22,         x,206,245,273,445,657,852,"1,031","1,136","4,394","1,221","1,189","1,171","1,192","1,061",892,"6,726",432,55,7,9,503,"11,623",24,24,"2,232",138,"9,205","11,623",         x,         x,"11,868"
2006,Tennessee                                         ,Specific learning disabilities     ,         x,         x,10,         x,0,0,         x,         x,         x,         x,181,970,"2,097","3,153","3,722","4,151","14,274","4,416","4,657","4,894","5,162","5,071","4,696","28,896","2,380",282,22,12,"2,696","45,866",97,161,"12,974","1,287","31,347","45,866",         x,         x,         x
2006,Tennessee                                         ,Deaf-blindness                     ,0,0,0,0,0,0,0,0,0,0,0,0,         x,0,0,0,         x,0,0,0,         x,0,0,         x,0,0,0,0,0,         x,0,0,         x,0,         x,         x,0,         x,         x
2006,Tennessee                                         ,Multiple disabilities              ,46,44,70,160,0,         x,44,         x,108,160,73,94,107,136,117,135,662,140,120,144,138,134,127,803,120,77,74,51,322,"1,787",         x,         x,424,42,"1,305","1,787",22,"1,809","1,947"
2006,Tennessee                                         ,Autism                             ,119,153,209,481,         x,         x,83,24,364,481,251,276,293,280,253,254,"1,607",242,211,212,180,155,118,"1,118",61,33,39,23,156,"2,881",         x,         x,553,76,"2,200","2,881",         x,         x,"3,362"
2006,Tennessee                                         ,Traumatic brain injury             ,         x,         x,         x,21,0,         x,5,         x,13,21,         x,         x,         x,8,20,15,         x,22,         x,21,         x,23,40,         x,22,         x,         x,         x,31,         x,0,         x,         x,         x,         x,         x,         x,         x,         x
2006,Tennessee                                         ,Developmental delay                ,807,"1,010","1,197","3,014",6,44,662,144,"2,158","3,014","1,315","1,226",851,375,0,0,"3,767",0,0,0,0,0,0,0,0,0,0,0,0,"3,767",6,32,"1,043",129,"2,557","3,767",0,"3,767","6,781"
2006,Tennessee                                         ,All disabilities                   ,"2,239","3,739","5,989","11,967",28,116,"2,064",445,"9,314","11,967","7,849","8,506","8,888","8,687","8,337","8,337","50,604","8,444","8,577","8,954","9,087","8,902","8,093","52,057","4,260",823,329,223,"5,635","108,296",195,576,"29,234","2,689","75,602","108,296",72,"108,368","120,263"
2006,Texas                                             ,Mental retardation                 ,197,340,638,"1,175",         x,         x,231,686,233,"1,175","1,205","1,436","1,574","1,620","1,739","1,921","9,495","2,048","2,163","2,274","2,233","2,393","2,217","13,328","1,752","1,146",862,626,"4,386","27,209",86,511,"7,721","11,390","7,501","27,209",91,"27,300","28,384"
2006,Texas                                             ,Hearing impairments                ,226,249,288,763,         x,         x,73,393,269,763,342,445,474,489,518,509,"2,777",554,552,533,489,481,465,"3,074",263,94,41,13,411,"6,262",20,168,864,"3,052","2,158","6,262",0,"6,262","7,025"
2006,Texas                                             ,Speech or language impairments     ,"6,189","9,963","13,916","30,068",148,737,"3,442","12,905","12,836","30,068","16,304","15,568","12,904","9,446","6,274","3,705","64,201","1,987","1,134",656,424,263,218,"4,682",         x,21,         x,         x,103,"68,986",317,"1,417","8,810","29,408","29,034","68,986",0,"68,986","99,054"
2006,Texas                                             ,Visual impairments                 ,173,169,227,569,         x,         x,56,265,235,569,213,221,204,227,210,216,"1,291",197,214,207,203,207,171,"1,199",90,42,20,18,170,"2,660",8,75,431,"1,020","1,126","2,660",         x,         x,"3,229"
2006,Texas                                             ,Emotional disturbance              ,         x,         x,137,162,0,         x,         x,74,54,162,458,954,"1,489","2,075","2,544","3,098","10,618","3,428","3,842","4,092","4,219","4,053","3,200","22,834","1,383",336,82,24,"1,825","35,277",209,198,"7,930","10,471","16,469","35,277",         x,         x,"35,439"
2006,Texas                                             ,Orthopedic impairments             ,149,194,279,622,0,16,85,314,207,622,283,322,327,365,350,328,"1,975",344,342,311,317,332,271,"1,917",200,70,55,34,359,"4,251",16,95,590,"1,911","1,639","4,251",         x,         x,"4,873"
2006,Texas                                             ,Other health impairments           ,656,796,"1,155","2,607",10,43,320,"1,181","1,053","2,607","1,797","2,493","3,492","4,318","5,235","6,026","23,361","6,139","5,823","5,256","4,867","4,325","3,629","30,039","1,627",301,128,91,"2,147","55,547",293,565,"10,036","16,045","28,608","55,547",14,"55,561","58,154"
2006,Texas                                             ,Specific learning disabilities     ,24,112,343,479,0,14,85,254,126,479,"1,151","3,703","8,328","13,878","19,011","22,628","68,699","25,147","25,980","26,147","25,379","25,172","22,507","150,332","10,558","1,880",336,95,"12,869","231,900",939,"1,801","45,553","111,565","72,042","231,900",         x,         x,"232,379"
2006,Texas                                             ,Deaf-blindness                     ,         x,         x,         x,16,0,         x,0,         x,7,16,15,         x,         x,6,         x,6,36,0,7,         x,9,         x,7,32,         x,6,         x,         x,14,82,0,         x,         x,29,41,82,0,82,98
2006,Texas                                             ,Multiple disabilities              ,108,122,149,379,         x,         x,56,210,103,379,209,241,259,333,318,337,"1,697",368,404,349,340,324,317,"2,102",290,224,213,177,904,"4,703",18,109,829,"1,814","1,933","4,703",25,"4,728","5,082"
2006,Texas                                             ,Autism                             ,437,776,"1,230","2,443",         x,         x,361,887,"1,046","2,443","1,629","1,622","1,708","1,604","1,501","1,448","9,512","1,348","1,290","1,146",992,892,651,"6,319",447,228,154,141,970,"16,801",80,816,"2,467","4,641","8,797","16,801",19,"16,820","19,244"
2006,Texas                                             ,Traumatic brain injury             ,         x,20,         x,68,0,         x,         x,         x,24,68,41,         x,         x,88,         x,83,416,119,123,         x,115,         x,140,720,87,30,13,7,137,"1,273",8,         x,         x,458,555,"1,273",0,"1,273","1,341"
2006,Texas                                             ,Developmental delay                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Texas                                             ,All disabilities                   ,"8,186","12,764","18,401","39,351",173,"1,026","4,761","17,198","16,193","39,351","23,647","27,068","30,814","34,449","37,795","40,305","194,078","41,679","41,874","41,081","39,587","38,564","33,793","236,578","16,772","4,378","1,911","1,234","24,295","454,951","1,994","5,774","85,476","191,804","169,903","454,951",162,"455,113","494,302"
2006,U.S. and Outlying Areas                           ,Mental retardation                 ,"4,997","6,462","11,920","23,379",123,726,"4,081","4,492","13,957","23,379","15,249","20,019","26,010","30,832","34,403","37,980","164,493","41,526","45,207","48,846","50,877","51,777","49,054","287,287","34,836","17,925","12,310","6,389","71,460","523,240","6,531","10,927","167,600","83,729","254,453","523,240","2,196","372,929","546,619"
2006,U.S. and Outlying Areas                           ,Hearing impairments                ,"2,174","2,579","3,455","8,208",79,451,922,"1,885","4,871","8,208","4,269","4,877","5,485","5,663","5,913","6,039","32,246","6,269","6,110","6,089","5,998","5,782","5,405","35,653","2,911","1,096",475,178,"4,660","72,559",899,"3,648","11,644","17,126","39,242","72,559",17,"50,138","80,767"
2006,U.S. and Outlying Areas                           ,Speech or language impairments     ,"61,088","105,184","171,963","338,235","3,910","8,625","41,471","64,306","219,923","338,235","227,479","221,289","197,089","156,680","115,478","76,880","994,895","53,263","36,828","26,271","18,749","14,557","10,527","160,195","4,478",926,328,82,"5,814","1,160,904","15,487","36,327","176,783","216,819","715,488","1,160,904",6,"790,052","1,499,139"
2006,U.S. and Outlying Areas                           ,Visual impairments                 ,974,"1,155","1,417","3,546",57,126,409,813,"2,141","3,546","1,654","1,910","2,046","2,134","2,105","2,132","11,981","2,071","2,048","2,235","2,119","2,192","1,858","12,523",999,455,256,138,"1,848","26,352",350,"1,110","4,414","5,291","15,187","26,352",18,"18,609","29,898"
2006,U.S. and Outlying Areas                           ,Emotional disturbance              ,981,"1,530","3,933","6,444",39,88,"1,169",518,"4,630","6,444","7,109","13,011","19,038","24,313","29,139","34,668","127,278","41,424","47,854","53,128","57,267","56,464","46,450","302,587","20,607","5,480","2,083",846,"29,016","458,881","7,159","5,216","131,826","51,761","262,921","458,883",131,"317,853","465,325"
2006,U.S. and Outlying Areas                           ,Orthopedic impairments             ,"2,165","2,579","3,426","8,170",68,317,997,"2,019","4,769","8,170","4,411","4,587","5,009","5,220","5,052","5,034","29,313","5,021","4,827","4,695","4,751","4,535","3,954","27,783","2,394","1,107",773,496,"4,770","61,866",592,"2,197","9,096","13,337","36,644","61,866",90,"40,996","70,036"
2006,U.S. and Outlying Areas                           ,Other health impairments           ,"3,422","3,731","8,828","15,981",139,488,"2,116","3,368","9,870","15,981","18,414","25,934","38,353","48,069","54,131","57,800","242,701","59,224","60,169","59,321","57,740","53,530","43,436","333,420","17,732","3,860","1,282",499,"23,373","599,494","7,428","9,018","103,522","62,815","416,711","599,494",58,"397,473","615,475"
2006,U.S. and Outlying Areas                           ,Specific learning disabilities     ,"3,070","3,261","8,518","14,849",105,448,"2,239","4,850","7,207","14,849","26,764","66,509","128,958","186,312","227,377","253,808","889,728","275,882","282,455","287,661","291,988","285,015","250,522","1,673,523","118,268","22,009","5,281","1,667","147,225","2,710,476","46,102","47,918","545,257","615,758","1,455,452","2,710,487",179,"1,872,224","2,725,325"
2006,U.S. and Outlying Areas                           ,Deaf-blindness                     ,61,61,85,207,5,13,20,45,124,207,90,88,103,94,87,104,566,117,107,109,123,118,110,684,76,71,50,25,222,"1,472",27,71,196,309,869,"1,472",2,"1,066","1,679"
2006,U.S. and Outlying Areas                           ,Multiple disabilities              ,"1,993","2,416","5,061","9,470",78,378,"1,538","1,578","5,898","9,470","6,900","7,075","8,240","9,188","9,420","9,835","50,658","10,324","10,771","10,900","11,268","11,122","10,192","64,577","7,483","5,232","4,102","2,137","18,954","134,189","1,807","3,693","27,815","18,777","82,097","134,189",506,"51,128","143,659"
2006,U.S. and Outlying Areas                           ,Autism                             ,"7,583","10,570","16,958","35,111",190,"2,694","4,411","6,293","21,523","35,111","21,315","21,292","22,163","21,425","20,034","19,715","125,944","17,744","16,759","16,063","13,887","11,769","9,444","85,666","5,870","3,450","2,415","1,249","12,984","224,594","1,649","12,050","32,109","26,904","151,882","224,594",377,"152,422","259,705"
2006,U.S. and Outlying Areas                           ,Traumatic brain injury             ,214,309,510,"1,033",14,22,147,155,695,"1,033",721,963,"1,254","1,446","1,786","1,918","8,088","2,012","2,177","2,213","2,319","2,399","2,328","13,448","1,320",557,342,177,"2,396","23,932",386,608,"3,939","3,206","15,793","23,932",18,"16,627","24,965"
2006,U.S. and Outlying Areas                           ,Developmental delay                ,"76,954","107,143","65,654","249,751","4,766","8,093","44,526","37,071","155,295","249,751","37,542","28,547","14,762","3,080",0,0,"83,931",0,0,0,0,0,0,0,0,0,0,0,0,"83,931","3,088","2,262","18,848","8,310","51,423","83,931",0,"83,931","333,682"
2006,U.S. and Outlying Areas                           ,All disabilities                   ,"165,676","246,980","301,728","714,384","9,573","22,469","104,046","127,393","450,903","714,384","371,917","416,101","468,510","494,456","504,925","505,913","2,761,822","514,877","515,312","517,531","517,086","499,260","433,280","2,997,346","216,974","62,168","29,697","13,883","322,722","6,081,890","91,505","135,045","1,233,049","1,124,142","3,498,162","6,081,903","3,598","4,145,979","6,796,274"
2006,Utah                                              ,Mental retardation                 ,8,11,27,46,         x,0,0,         x,39,46,64,105,180,199,224,237,"1,009",241,212,249,241,265,229,"1,437",209,138,130,124,601,"3,047",56,61,74,428,"2,428","3,047",0,0,"3,093"
2006,Utah                                              ,Hearing impairments                ,32,40,36,108,         x,         x,0,12,87,108,46,49,41,43,40,40,259,27,40,33,48,38,50,236,20,11,         x,         x,36,531,10,16,9,101,395,531,0,0,639
2006,Utah                                              ,Speech or language impairments     ,724,"1,147","1,505","3,376",52,38,21,299,"2,966","3,376","1,841","2,029","1,894","1,706","1,314",819,"9,603",428,280,183,107,93,71,"1,162",31,0,         x,         x,36,"10,801",163,257,123,"1,106","9,152","10,801",0,0,"14,177"
2006,Utah                                              ,Visual impairments                 ,12,21,20,53,0,         x,         x,7,41,53,         x,18,20,         x,25,21,112,19,14,15,13,18,16,95,10,0,0,0,10,217,         x,8,         x,29,177,217,0,0,270
2006,Utah                                              ,Emotional disturbance              ,         x,0,         x,14,0,0,0,         x,         x,14,42,100,143,207,208,214,914,232,263,283,296,262,192,"1,528",82,12,         x,         x,103,"2,545",63,38,112,261,"2,071","2,545",0,0,"2,559"
2006,Utah                                              ,Orthopedic impairments             ,8,14,13,35,         x,0,0,         x,28,35,         x,15,17,20,22,         x,102,         x,         x,7,10,10,         x,67,         x,         x,         x,         x,13,182,         x,         x,         x,21,155,182,0,0,217
2006,Utah                                              ,Other health impairments           ,30,35,42,107,         x,         x,         x,9,93,107,85,144,231,282,301,309,"1,352",348,343,309,336,301,203,"1,840",99,26,12,12,149,"3,341",44,42,66,213,"2,976","3,341",0,0,"3,448"
2006,Utah                                              ,Specific learning disabilities     ,         x,0,         x,38,         x,0,         x,         x,33,38,387,"1,117","2,070","2,485","2,730","2,804","11,593","2,788","2,573","2,523","2,554","2,481","2,087","15,006",796,111,63,32,"1,002","27,601",839,479,553,"4,945","20,785","27,601",0,0,"27,639"
2006,Utah                                              ,Deaf-blindness                     ,         x,         x,         x,8,0,0,         x,0,         x,8,         x,         x,         x,         x,         x,         x,14,         x,         x,5,6,0,         x,21,         x,0,0,         x,9,44,         x,         x,0,5,35,44,0,0,52
2006,Utah                                              ,Multiple disabilities              ,50,45,56,151,         x,         x,0,32,115,151,83,87,102,111,109,95,587,104,110,105,86,74,88,567,90,92,89,68,339,"1,493",39,30,38,169,"1,217","1,493",0,0,"1,644"
2006,Utah                                              ,Autism                             ,49,70,128,247,         x,         x,         x,14,227,247,167,179,184,171,182,168,"1,051",194,179,151,119,95,78,816,48,16,12,16,92,"1,959",15,44,23,97,"1,780","1,959",0,0,"2,206"
2006,Utah                                              ,Traumatic brain injury             ,         x,         x,         x,7,0,0,0,         x,         x,7,         x,         x,         x,15,         x,23,77,32,29,36,40,28,31,196,21,         x,         x,         x,29,302,7,7,5,38,245,302,0,0,309
2006,Utah                                              ,Developmental delay                ,969,"1,348","1,090","3,407",63,44,33,430,"2,837","3,407",836,491,147,32,0,0,"1,506",0,0,0,0,0,0,0,0,0,0,0,0,"1,506",35,28,24,239,"1,180","1,506",0,"1,506","4,913"
2006,Utah                                              ,All disabilities                   ,"1,887","2,738","2,972","7,597",125,101,61,819,"6,491","7,597","3,590","4,341","5,044","5,287","5,169","4,748","28,179","4,432","4,058","3,899","3,856","3,665","3,061","22,971","1,417",414,323,265,"2,419","53,569","1,279","1,013","1,029","7,652","42,596","53,569",0,0,"61,166"
2006,Vermont                                           ,Mental retardation                 ,         x,         x,0,         x,0,0,0,         x,0,         x,11,16,40,57,82,81,287,77,103,117,114,107,104,622,65,37,30,20,152,"1,061",         x,8,26,         x,"1,016","1,061",0,"1,061",         x
2006,Vermont                                           ,Hearing impairments                ,         x,         x,         x,8,0,0,         x,0,         x,8,0,6,10,6,16,14,52,16,11,         x,         x,13,8,62,5,         x,         x,         x,10,124,0,         x,         x,         x,120,124,0,124,132
2006,Vermont                                           ,Speech or language impairments     ,         x,16,         x,68,0,         x,0,0,         x,68,101,127,181,171,168,115,863,124,138,124,111,115,104,716,45,6,         x,         x,57,"1,636",10,14,26,15,"1,571","1,636",0,"1,636","1,704"
2006,Vermont                                           ,Visual impairments                 ,         x,0,         x,         x,0,0,0,0,         x,         x,         x,0,         x,         x,5,         x,         x,         x,         x,0,0,         x,         x,         x,0,         x,0,0,         x,         x,0,         x,0,         x,26,         x,0,         x,31
2006,Vermont                                           ,Emotional disturbance              ,0,         x,         x,         x,0,0,0,0,         x,         x,13,46,81,111,134,133,518,166,213,229,284,303,230,"1,425",108,23,16,12,159,"2,102",10,         x,39,         x,"2,034","2,102",0,"2,102",         x
2006,Vermont                                           ,Orthopedic impairments             ,         x,0,         x,         x,0,0,0,0,         x,         x,         x,         x,         x,         x,         x,6,20,7,         x,6,         x,10,         x,36,         x,         x,         x,         x,10,66,0,0,         x,0,         x,66,0,66,         x
2006,Vermont                                           ,Other health impairments           ,         x,         x,13,19,0,         x,0,0,         x,19,31,99,129,169,165,181,774,197,219,236,218,165,165,"1,200",76,9,12,5,102,"2,076",8,8,34,19,"2,007","2,076",0,"2,076","2,095"
2006,Vermont                                           ,Specific learning disabilities     ,         x,0,         x,         x,0,0,0,0,         x,         x,18,99,239,355,399,406,"1,516",430,447,382,410,395,338,"2,402",143,27,         x,         x,179,"4,097",         x,         x,72,27,"3,961","4,097",0,"4,097",         x
2006,Vermont                                           ,Deaf-blindness                     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,         x,0,         x,0,0,0,         x,0,0,0,0,0,         x,0,0,0,0,         x,         x,0,         x,         x
2006,Vermont                                           ,Multiple disabilities              ,         x,0,         x,         x,0,0,0,0,         x,         x,         x,10,9,         x,5,9,48,         x,10,         x,15,         x,12,63,5,9,5,6,25,136,0,         x,         x,         x,128,136,0,         x,         x
2006,Vermont                                           ,Autism                             ,12,21,25,58,0,         x,         x,         x,51,58,21,31,24,17,26,30,149,         x,45,31,24,16,         x,144,12,10,         x,         x,35,328,         x,8,         x,         x,312,328,0,328,386
2006,Vermont                                           ,Traumatic brain injury             ,0,0,0,0,0,0,0,0,0,0,         x,         x,5,         x,         x,         x,         x,         x,         x,         x,         x,8,7,         x,         x,0,         x,         x,         x,55,0,0,         x,0,         x,55,0,55,55
2006,Vermont                                           ,Developmental delay                ,390,519,521,"1,430",         x,         x,23,17,"1,368","1,430",434,192,         x,         x,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,697,         x,         x,17,7,666,697,0,697,"2,127"
2006,Vermont                                           ,All disabilities                   ,421,568,613,"1,602",         x,25,         x,         x,"1,524","1,602",640,632,790,910,"1,004",982,"4,958","1,049","1,195","1,149","1,193","1,143",983,"6,712",467,126,88,57,738,"12,408",53,79,226,91,"11,959","12,408",0,"12,408","14,010"
2006,Virgin Islands                                    ,Mental retardation                 ,0,0,0,0,0,0,0,0,0,0,0,         x,         x,         x,13,20,43,26,31,41,32,43,36,209,29,12,0,0,41,293,0,0,240,         x,         x,293,0,0,293
2006,Virgin Islands                                    ,Hearing impairments                ,0,0,         x,         x,0,0,         x,0,0,         x,0,         x,0,0,         x,5,7,         x,         x,0,0,         x,         x,10,0,0,0,0,0,17,0,0,13,         x,         x,17,0,0,         x
2006,Virgin Islands                                    ,Speech or language impairments     ,         x,         x,17,46,0,0,         x,7,         x,46,30,37,21,         x,         x,21,         x,14,8,         x,         x,         x,         x,         x,         x,0,0,0,         x,169,0,         x,         x,41,         x,169,0,0,215
2006,Virgin Islands                                    ,Visual impairments                 ,0,0,0,0,0,0,0,0,0,0,         x,0,0,         x,         x,         x,         x,         x,         x,0,0,0,0,         x,0,0,0,0,0,         x,0,0,         x,         x,0,         x,0,0,         x
2006,Virgin Islands                                    ,Emotional disturbance              ,0,0,0,0,0,0,0,0,0,0,0,0,         x,         x,         x,8,         x,         x,         x,7,15,13,9,         x,         x,         x,         x,0,7,         x,0,0,53,         x,         x,         x,0,0,         x
2006,Virgin Islands                                    ,Orthopedic impairments             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,         x,         x,0,0,0,0,0,0,0,0,0,0,0,0,         x,0,0,         x,0,0,         x,0,0,         x
2006,Virgin Islands                                    ,Other health impairments           ,0,0,0,0,0,0,0,0,0,0,         x,         x,         x,         x,         x,8,         x,         x,10,10,13,         x,         x,         x,         x,         x,0,         x,         x,83,0,0,         x,12,         x,83,0,0,83
2006,Virgin Islands                                    ,Specific learning disabilities     ,0,0,0,0,0,0,0,0,0,0,0,         x,         x,20,         x,35,96,46,82,76,91,96,82,473,47,         x,         x,0,66,635,0,0,478,         x,         x,635,0,0,635
2006,Virgin Islands                                    ,Deaf-blindness                     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Virgin Islands                                    ,Multiple disabilities              ,         x,         x,0,         x,0,0,         x,0,0,         x,         x,         x,         x,         x,         x,         x,18,5,         x,         x,         x,         x,0,20,         x,0,         x,         x,7,45,0,0,37,         x,         x,45,0,0,         x
2006,Virgin Islands                                    ,Autism                             ,         x,0,         x,         x,0,0,         x,0,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,0,         x,0,         x,         x,0,         x,         x,0,0,24,         x,         x,         x,0,0,30
2006,Virgin Islands                                    ,Traumatic brain injury             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,         x,         x,0,         x,0,0,0,0,         x,         x,0,0,0,         x,         x,0,0,         x,0,0,         x,0,0,         x
2006,Virgin Islands                                    ,Developmental delay                ,19,28,31,78,0,         x,58,17,         x,78,16,22,23,24,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,         x,         x,         x,85,0,85,163
2006,Virgin Islands                                    ,All disabilities                   ,33,46,50,129,0,         x,         x,24,         x,129,54,71,71,77,65,105,443,113,144,144,159,169,135,864,85,33,         x,         x,130,"1,437",0,         x,"1,095",301,         x,"1,437",0,0,"1,566"
2006,Virginia                                          ,Mental retardation                 ,26,27,113,166,0,16,48,32,70,166,210,271,399,606,625,810,"2,921",907,"1,005","1,169","1,224","1,261","1,318","6,884",918,438,302,218,"1,876","11,681",21,335,"5,581",614,"5,130","11,681",0,"11,681","11,847"
2006,Virginia                                          ,Hearing impairments                ,41,55,67,163,0,13,22,24,104,163,69,74,108,93,105,114,563,127,95,110,100,126,99,657,49,14,         x,         x,79,"1,299",         x,         x,331,146,749,"1,299",0,"1,299","1,462"
2006,Virginia                                          ,Speech or language impairments     ,"1,225","2,417","3,953","7,595",         x,         x,"1,431",442,"5,523","7,595","5,319","4,890","4,200","3,053","2,312","1,402","21,176",815,508,348,215,174,93,"2,153",47,         x,6,         x,59,"23,388",70,750,"5,804","1,674","15,090","23,388",0,"23,388","30,983"
2006,Virginia                                          ,Visual impairments                 ,6,12,13,31,0,         x,         x,         x,23,31,33,34,37,23,37,35,199,32,39,48,         x,37,         x,222,         x,         x,0,         x,28,449,         x,         x,116,34,279,449,0,449,480
2006,Virginia                                          ,Emotional disturbance              ,0,         x,         x,31,0,         x,6,         x,19,31,106,244,372,505,658,813,"2,698",924,"1,202","1,330","1,464","1,499","1,468","7,887",613,146,56,48,863,"11,448",46,133,"4,571",535,"6,163","11,448",0,"11,448","11,479"
2006,Virginia                                          ,Orthopedic impairments             ,22,24,42,88,         x,         x,13,13,55,88,43,62,65,89,64,50,373,70,79,56,67,70,51,393,31,5,7,5,48,814,         x,         x,181,68,507,814,0,814,902
2006,Virginia                                          ,Other health impairments           ,26,34,109,169,0,6,36,14,113,169,335,742,"1,266","1,995","2,316","2,426","9,080","2,649","2,686","2,841","2,674","2,655","2,297","15,802",947,168,36,20,"1,171","26,053",87,294,"7,502","1,012","17,158","26,053",0,"26,053","26,222"
