Created,10/5/2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revised,1/21/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,State,Disability,Age 3,Age 4,Age 5,Age 3 to 5,American Indian or Alaska Native Age 3 to 5,Asian or Pacific Islander Age 3 to 5,Black (not Hispanic) Age 3 to 5,Hispanic Age 3 to 5,White (not Hispanic) Age 3 to 5,Age 3-5 Ethnicity Totals,Age 6,Age 7,Age 8,Age 9,Age 10,Age 11,Age 6 to 11,Age 12,Age 13,Age 14,Age 15,Age 16,Age 17,Age 12 to 17,Age 18,Age 19,Age 20,Age 21,Age 18 to 21,Age 6 to 21,American Indian or Alaska Native Age 6 to 21,Asian or Pacific Islander Age 6 to 21,Black (not Hispanic) Age 6 to 21,Hispanic Age 6 to 21,White (not Hispanic) Age 6 to 21,Age 6-21 Ethnicity Totals,Age 22,Age 6 to 22,Age 3-21 Totals
2005,Rhode Island                                      ,Mental retardation                 ,         x,10,         x,22,0,0,         x,         x,11,22,27,54,47,78,78,83,367,111,104,115,118,96,101,645,67,         x,61,         x,190,"1,202",11,33,151,324,683,"1,202",0,0,"1,224"
2005,Rhode Island                                      ,Hearing impairments                ,         x,         x,12,26,0,         x,         x,5,19,26,24,17,18,12,17,16,104,19,11,14,17,19,21,101,         x,         x,0,0,6,211,0,5,17,41,148,211,0,0,237
2005,Rhode Island                                      ,Speech or language impairments     ,283,484,565,"1,332",11,16,81,191,"1,033","1,332",855,910,790,681,549,437,"4,222",295,243,168,139,103,84,"1,032",31,8,0,0,39,"5,293",29,97,313,783,"4,071","5,293",0,0,"6,625"
2005,Rhode Island                                      ,Visual impairments                 ,         x,         x,5,12,0,0,0,         x,         x,12,         x,         x,         x,6,         x,         x,         x,         x,         x,10,         x,6,8,         x,5,         x,         x,0,8,72,0,         x,         x,         x,61,72,0,0,84
2005,Rhode Island                                      ,Emotional disturbance              ,6,5,20,31,0,0,6,6,19,31,59,76,113,129,180,198,755,240,257,336,399,375,364,"1,971",204,57,         x,         x,287,"3,013",46,20,433,454,"2,060","3,013",0,0,"3,044"
2005,Rhode Island                                      ,Orthopedic impairments             ,5,6,9,20,         x,         x,         x,         x,15,20,9,         x,12,         x,8,8,47,         x,9,         x,         x,10,         x,39,         x,         x,0,0,5,91,         x,0,         x,9,75,91,0,0,111
2005,Rhode Island                                      ,Other health impairments           ,10,16,21,47,         x,         x,7,5,32,47,98,176,249,274,353,364,"1,514",409,465,489,442,431,340,"2,576",145,21,         x,         x,176,"4,266",37,30,193,294,"3,712","4,266",0,0,"4,313"
2005,Rhode Island                                      ,Specific learning disabilities     ,         x,         x,77,88,0,0,13,23,52,88,374,440,723,895,"1,069","1,167","4,668","1,222","1,254","1,265","1,246","1,245","1,033","7,265",497,98,31,13,639,"12,572",103,197,"1,184","2,530","8,558","12,572",0,0,"12,660"
2005,Rhode Island                                      ,Deaf-blindness                     ,0,0,         x,         x,0,0,0,         x,0,         x,0,0,0,0,         x,0,         x,0,0,         x,0,0,         x,         x,0,0,0,0,0,         x,0,0,0,0,         x,         x,0,0,5
2005,Rhode Island                                      ,Multiple disabilities              ,9,14,12,35,0,         x,         x,         x,26,35,13,10,13,28,10,21,95,29,30,20,11,19,18,127,27,         x,11,         x,48,270,         x,         x,7,31,224,270,0,0,305
2005,Rhode Island                                      ,Autism                             ,33,35,53,121,         x,         x,5,15,99,121,66,84,62,81,82,70,445,73,69,60,54,42,30,328,19,10,         x,         x,37,810,         x,         x,34,32,733,810,0,0,931
2005,Rhode Island                                      ,Traumatic brain injury             ,         x,         x,         x,         x,0,0,         x,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,6,         x,         x,10,11,6,         x,         x,         x,0,0,7,         x,0,0,         x,         x,         x,         x,0,0,66
2005,Rhode Island                                      ,Developmental delay                ,245,411,420,"1,076",14,9,73,188,792,"1,076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,076"
2005,Rhode Island                                      ,All disabilities                   ,602,"1,007","1,206","2,815",29,33,193,448,"2,112","2,815","1,531","1,778","2,034","2,190","2,349","2,375","12,257","2,413","2,453","2,487","2,447","2,357","2,010","14,167","1,005",270,143,24,"1,442","27,866",234,401,"2,340","4,511","20,380","27,866",0,0,"30,681"
2005,South Carolina                                    ,Mental retardation                 ,34,42,167,243,0,         x,131,         x,102,243,474,536,639,612,681,807,"3,749",968,"1,053","1,197","1,358","1,426","1,302","7,304",867,404,267,102,"1,640","12,693",29,49,"8,657",174,"3,784","12,693",0,0,"12,936"
2005,South Carolina                                    ,Hearing impairments                ,22,32,35,89,         x,         x,36,10,39,89,59,65,75,84,74,82,439,87,90,104,92,109,68,550,52,25,         x,         x,95,"1,084",         x,         x,479,40,545,"1,084",0,0,"1,173"
2005,South Carolina                                    ,Speech or language impairments     ,785,"2,357","4,593","7,735",9,63,"3,083",172,"4,408","7,735","5,950","5,388","3,885","2,572",         x,         x,         x,431,249,130,64,         x,         x,         x,         x,         x,         x,0,         x,"21,196",44,149,"8,045",465,"12,493","21,196",0,0,"28,931"
2005,South Carolina                                    ,Visual impairments                 ,12,10,15,37,0,0,         x,         x,26,37,         x,         x,33,30,31,25,         x,         x,35,35,32,         x,31,         x,22,12,         x,         x,40,382,0,         x,151,         x,222,382,0,0,419
2005,South Carolina                                    ,Emotional disturbance              ,0,         x,         x,14,0,0,8,0,6,14,54,123,154,235,288,368,"1,222",479,571,689,734,775,500,"3,748",201,60,20,7,288,"5,258",7,13,"3,009",54,"2,175","5,258",0,0,"5,272"
2005,South Carolina                                    ,Orthopedic impairments             ,         x,         x,24,35,0,         x,12,         x,21,35,59,56,69,62,48,70,364,63,68,61,50,51,62,355,35,13,12,0,60,779,         x,         x,256,19,500,779,0,0,814
2005,South Carolina                                    ,Other health impairments           ,21,21,60,102,0,0,33,8,61,102,196,343,454,576,658,727,"2,954",788,769,770,680,605,454,"4,066",183,61,         x,         x,261,"7,281",18,19,"2,500",90,"4,654","7,281",0,0,"7,383"
2005,South Carolina                                    ,Specific learning disabilities     ,10,16,95,121,         x,         x,54,7,58,121,576,"1,545","2,711","3,506","4,011","4,428","16,777","4,689","4,810","5,106","5,105","5,011","3,765","28,486","1,911",412,94,28,"2,445","47,708",119,137,"21,499","1,287","24,666","47,708",0,0,"47,829"
2005,South Carolina                                    ,Deaf-blindness                     ,0,0,         x,         x,0,0,0,0,         x,         x,0,0,0,0,0,0,0,0,0,         x,         x,0,0,         x,         x,0,0,0,         x,5,0,0,0,0,5,5,0,0,         x
2005,South Carolina                                    ,Multiple disabilities              ,9,7,11,27,0,0,19,         x,         x,27,26,28,27,33,37,33,184,29,30,         x,27,         x,         x,144,5,         x,8,         x,20,348,0,         x,         x,         x,208,348,0,0,375
2005,South Carolina                                    ,Autism                             ,55,85,141,281,0,7,114,10,150,281,185,186,189,148,136,128,972,119,126,111,99,78,84,617,57,33,37,17,144,"1,733",         x,         x,757,47,906,"1,733",0,0,"2,014"
2005,South Carolina                                    ,Traumatic brain injury             ,         x,0,         x,         x,0,0,         x,         x,         x,         x,         x,         x,5,8,         x,         x,         x,         x,13,27,         x,20,         x,         x,9,         x,         x,0,15,149,0,0,         x,         x,85,149,0,0,         x
2005,South Carolina                                    ,Developmental delay                ,737,"1,152","1,026","2,915",7,26,"1,384",152,"1,346","2,915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,915"
2005,South Carolina                                    ,All disabilities                   ,"1,692","3,730","6,181","11,603",18,103,"4,884",372,"6,226","11,603","7,602","8,291","8,241","7,866","7,575","7,548","47,123","7,688","7,814","8,259","8,249","8,155","6,310","46,475","3,348","1,031",475,164,"5,018","98,616",221,415,"45,544","2,193","50,243","98,616",0,0,"110,219"
2005,South Dakota                                      ,Mental retardation                 ,         x,         x,18,21,11,         x,0,0,         x,21,47,41,53,59,58,84,342,89,89,118,112,80,98,586,81,49,42,15,187,"1,115",199,7,31,23,855,"1,115",0,         x,"1,136"
2005,South Dakota                                      ,Hearing impairments                ,7,7,8,22,         x,0,         x,         x,17,22,10,         x,         x,15,15,15,         x,         x,9,14,9,         x,9,         x,         x,0,0,0,         x,135,18,         x,5,         x,107,135,0,0,157
2005,South Dakota                                      ,Speech or language impairments     ,214,360,565,"1,139",186,10,16,16,911,"1,139",774,747,680,527,         x,         x,         x,92,39,14,11,         x,         x,         x,         x,         x,0,0,         x,"3,386",502,40,46,58,"2,740","3,386",0,0,"4,525"
2005,South Dakota                                      ,Visual impairments                 ,0,         x,         x,         x,         x,0,0,0,         x,         x,         x,         x,         x,         x,         x,         x,         x,         x,0,         x,         x,         x,5,         x,         x,0,0,0,         x,37,         x,         x,         x,         x,29,37,0,0,         x
2005,South Dakota                                      ,Emotional disturbance              ,0,         x,         x,6,0,0,0,0,6,6,14,31,33,42,57,68,245,81,89,90,87,79,53,479,20,         x,0,         x,26,750,131,         x,18,         x,583,750,0,0,756
2005,South Dakota                                      ,Orthopedic impairments             ,         x,5,         x,9,         x,         x,0,0,5,9,14,6,8,9,9,8,54,         x,6,         x,5,5,         x,27,5,         x,         x,         x,8,89,6,         x,         x,         x,77,89,0,0,98
2005,South Dakota                                      ,Other health impairments           ,         x,         x,16,25,7,0,         x,         x,16,25,38,69,77,96,113,118,511,117,132,143,128,125,69,714,40,8,         x,         x,51,"1,276",140,5,35,26,"1,070","1,276",0,0,"1,301"
2005,South Dakota                                      ,Specific learning disabilities     ,         x,         x,57,61,14,         x,         x,         x,44,61,242,381,488,591,544,576,"2,822",606,668,624,629,531,478,"3,536",277,43,         x,         x,330,"6,688","1,382",46,112,182,"4,966","6,688",0,0,"6,749"
2005,South Dakota                                      ,Deaf-blindness                     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,         x,0,0,         x,0,0,0,0,0,         x,0,0,0,0,         x,         x,0,0,         x
2005,South Dakota                                      ,Multiple disabilities              ,18,26,46,90,16,         x,         x,         x,65,90,62,77,65,80,86,84,454,61,64,54,52,56,45,332,40,29,31,7,107,893,142,14,41,24,672,893,0,0,983
2005,South Dakota                                      ,Autism                             ,21,30,29,80,         x,         x,         x,         x,71,80,40,40,35,31,35,33,214,34,36,32,24,26,27,179,8,12,7,5,32,425,33,         x,         x,10,374,425,0,0,505
2005,South Dakota                                      ,Traumatic brain injury             ,0,         x,         x,         x,0,0,0,0,         x,         x,         x,         x,         x,         x,         x,         x,24,         x,6,7,5,         x,7,32,         x,5,         x,0,10,66,14,0,         x,         x,46,66,0,0,         x
2005,South Dakota                                      ,Developmental delay                ,323,511,453,"1,287",299,8,40,38,902,"1,287",         x,0,0,0,0,0,         x,0,0,0,0,0,0,0,0,0,0,0,0,         x,         x,0,0,         x,         x,         x,0,         x,         x
2005,South Dakota                                      ,All disabilities                   ,591,954,"1,202","2,747",542,23,67,63,"2,052","2,747","1,266","1,410","1,455","1,462","1,239","1,168","8,000","1,100","1,138","1,102","1,066",918,797,"6,121",484,153,94,32,763,"14,884","2,582",122,298,350,"11,532","14,884",0,0,"17,631"
2005,Tennessee                                         ,Mental retardation                 ,11,22,48,81,0,         x,36,         x,35,81,91,189,336,538,696,798,"2,648","1,028","1,121","1,175","1,311","1,315","1,227","7,177",822,289,157,152,"1,420","11,245",11,40,"5,997",152,"5,045","11,245",23,"11,268","11,326"
2005,Tennessee                                         ,Hearing impairments                ,38,57,57,152,0,         x,46,         x,101,152,76,100,106,121,108,123,634,104,123,116,103,75,90,611,58,15,         x,         x,79,"1,324",         x,         x,366,56,882,"1,324",0,"1,324","1,476"
2005,Tennessee                                         ,Speech or language impairments     ,"1,102","2,463","4,320","7,885",13,41,"1,387",175,"6,269","7,885","5,332","5,123","3,933","2,847","2,015","1,439","20,689",972,800,632,534,406,363,"3,707",186,21,         x,         x,213,"24,609",30,180,"5,192",539,"18,668","24,609",0,"24,609","32,494"
2005,Tennessee                                         ,Visual impairments                 ,17,24,25,66,0,         x,         x,0,53,66,58,         x,67,70,         x,56,363,52,63,56,61,63,36,331,26,         x,         x,0,40,734,         x,         x,196,20,510,734,         x,         x,800
2005,Tennessee                                         ,Emotional disturbance              ,0,         x,         x,12,0,0,         x,         x,6,12,         x,         x,132,149,217,269,858,348,431,472,528,496,441,"2,716",159,29,         x,         x,192,"3,766",5,11,"1,117",53,"2,580","3,766",0,"3,766","3,778"
2005,Tennessee                                         ,Orthopedic impairments             ,30,31,47,108,0,         x,23,         x,80,108,55,70,81,53,67,73,399,70,61,79,80,66,60,416,35,14,8,9,66,881,         x,         x,127,32,712,881,0,881,989
2005,Tennessee                                         ,Other health impairments           ,60,78,107,245,0,         x,32,         x,197,245,250,417,669,834,"1,010","1,148","4,328","1,163","1,198","1,195","1,109","1,010",861,"6,536",375,48,         x,         x,439,"11,303",15,24,"2,251",121,"8,892","11,303",         x,         x,"11,548"
2005,Tennessee                                         ,Specific learning disabilities     ,         x,         x,19,21,0,0,         x,         x,18,21,221,998,"2,177","3,123","3,778","4,123","14,420","4,507","4,855","5,230","5,108","5,128","4,677","29,505","2,282",302,37,12,"2,633","46,558",86,160,"13,135","1,089","32,088","46,558",         x,         x,"46,579"
2005,Tennessee                                         ,Deaf-blindness                     ,0,0,0,0,0,0,0,0,0,0,0,         x,0,0,0,0,         x,0,         x,         x,         x,         x,0,         x,0,0,0,0,0,5,0,0,         x,         x,         x,5,0,5,5
2005,Tennessee                                         ,Multiple disabilities              ,47,68,57,172,0,         x,52,         x,114,172,83,82,114,113,130,134,656,111,138,135,135,117,142,778,91,88,60,71,310,"1,744",         x,         x,420,31,"1,274","1,744",15,"1,759","1,916"
2005,Tennessee                                         ,Autism                             ,104,141,171,416,         x,         x,79,18,309,416,208,231,235,203,246,214,"1,337",181,207,169,151,112,75,895,57,46,25,18,146,"2,378",5,41,472,59,"1,801","2,378",         x,         x,"2,794"
2005,Tennessee                                         ,Traumatic brain injury             ,         x,         x,         x,18,0,         x,         x,         x,12,18,         x,         x,11,21,         x,18,         x,21,         x,         x,         x,         x,35,         x,10,         x,         x,         x,20,256,         x,0,         x,         x,         x,256,0,256,274
2005,Tennessee                                         ,Developmental delay                ,773,971,"1,088","2,832",         x,         x,593,141,"2,060","2,832","1,170","1,077",746,318,0,0,"3,311",0,0,0,0,0,0,0,0,0,0,0,0,"3,311",7,20,877,93,"2,314","3,311",0,"3,311","6,143"
2005,Tennessee                                         ,All disabilities                   ,"2,190","3,861","5,957","12,008",20,98,"2,269",367,"9,254","12,008","7,577","8,416","8,607","8,390","8,339","8,395","49,724","8,557","9,017","9,282","9,146","8,823","8,007","52,832","4,101",868,312,277,"5,558","108,114",169,524,"30,205","2,259","74,957","108,114",46,"108,160","120,122"
2005,Texas                                             ,Mental retardation                 ,228,347,598,"1,173",         x,         x,219,676,245,"1,173","1,138","1,367","1,457","1,626","1,809","1,979","9,376","2,156","2,208","2,165","2,381","2,263","2,163","13,336","1,739","1,134",798,657,"4,328","27,040",82,475,"7,894","10,958","7,631","27,040",76,"27,116","28,213"
2005,Texas                                             ,Hearing impairments                ,209,240,295,744,0,24,81,363,276,744,374,399,445,458,474,532,"2,682",533,513,508,480,484,411,"2,929",250,97,32,11,390,"6,001",19,154,835,"2,841","2,152","6,001",         x,         x,"6,745"
2005,Texas                                             ,Speech or language impairments     ,"6,110","10,325","14,750","31,185",130,663,"3,545","13,199","13,648","31,185","17,289","16,088","13,000","9,694","6,408","3,638","66,117","2,019","1,207",681,392,276,192,"4,767",81,         x,         x,         x,104,"70,988",317,"1,388","9,221","29,292","30,770","70,988",0,"70,988","102,173"
2005,Texas                                             ,Visual impairments                 ,171,210,186,567,5,10,62,273,217,567,190,193,223,210,221,202,"1,239",209,203,200,203,187,173,"1,175",101,44,23,18,186,"2,600",8,62,437,940,"1,153","2,600",         x,         x,"3,167"
2005,Texas                                             ,Emotional disturbance              ,         x,         x,128,167,0,         x,         x,61,78,167,512,"1,037","1,555","2,058","2,730","3,300","11,192","3,750","4,135","4,337","4,371","3,939","3,247","23,779","1,410",337,100,31,"1,878","36,849",219,181,"8,146","10,724","17,579","36,849",         x,         x,"37,016"
2005,Texas                                             ,Orthopedic impairments             ,156,239,266,661,         x,         x,105,332,208,661,302,296,391,359,346,342,"2,036",358,324,320,344,286,311,"1,943",170,81,41,37,329,"4,308",15,96,609,"1,939","1,649","4,308",8,"4,316","4,969"
2005,Texas                                             ,Other health impairments           ,546,797,"1,142","2,485",7,45,293,"1,094","1,046","2,485","1,757","2,657","3,415","4,454","5,497","6,132","23,912","5,927","5,548","5,128","4,639","4,118","3,461","28,821","1,436",306,123,88,"1,953","54,686",265,532,"9,623","15,257","29,009","54,686",12,"54,698","57,171"
2005,Texas                                             ,Specific learning disabilities     ,104,200,330,634,0,9,134,333,158,634,"1,269","4,389","9,139","15,391","20,829","24,796","75,813","26,589","26,936","26,354","26,514","25,160","22,935","154,488","10,782","1,959",370,97,"13,208","243,509",973,"1,807","47,368","114,500","78,861","243,509",         x,"243,517","244,143"
2005,Texas                                             ,Deaf-blindness                     ,         x,         x,8,16,0,         x,         x,6,8,16,         x,         x,7,7,7,         x,33,         x,         x,10,6,7,5,34,7,         x,         x,         x,13,80,0,         x,         x,26,36,80,         x,         x,96
2005,Texas                                             ,Multiple disabilities              ,89,139,181,409,         x,         x,71,194,135,409,237,251,348,358,351,395,"1,940",418,420,402,381,370,367,"2,358",293,268,230,170,961,"5,259",17,112,"1,019","2,106","2,005","5,259",30,"5,289","5,668"
2005,Texas                                             ,Autism                             ,344,706,"1,073","2,123",         x,         x,286,736,969,"2,123","1,366","1,530","1,424","1,379","1,391","1,309","8,399","1,224","1,099",961,875,642,580,"5,381",359,192,177,100,828,"14,608",65,682,"2,155","3,863","7,843","14,608",13,"14,621","16,731"
2005,Texas                                             ,Traumatic brain injury             ,12,25,35,72,         x,         x,15,31,24,72,         x,         x,69,85,77,         x,426,         x,         x,115,112,121,132,703,70,20,14,8,112,"1,241",6,         x,         x,439,552,"1,241",         x,         x,"1,313"
2005,Texas                                             ,Developmental delay                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Texas                                             ,All disabilities                   ,"7,977","13,267","18,992","40,236",151,936,"4,839","17,298","17,012","40,236","24,487","28,250","31,473","36,079","40,140","42,736","203,165","43,307","42,698","41,181","40,698","37,853","33,977","239,714","16,698","4,456","1,915","1,221","24,290","467,169","1,986","5,512","87,546","192,885","179,240","467,169",156,"467,325","507,405"
2005,U.S. and Outlying Areas                           ,Mental retardation                 ,"4,395","6,676","11,688","22,759",132,673,"3,828","4,372","13,754","22,759","15,398","20,716","26,454","32,223","36,678","40,745","172,214","45,155","49,011","51,576","53,752","53,039","49,141","301,674","35,002","18,071","12,122","6,409","71,604","545,492","6,709","11,055","179,819","81,801","266,108","545,492","2,244","212,363","568,251"
2005,U.S. and Outlying Areas                           ,Hearing impairments                ,"2,049","2,569","3,228","7,846",84,380,943,"1,780","4,659","7,846","4,281","4,867","5,292","5,684","5,909","6,272","32,305","6,164","6,110","6,188","5,995","5,684","5,223","35,364","2,998","1,082",462,176,"4,718","72,387",930,"3,595","11,687","16,458","39,717","72,387",20,"26,844","80,233"
2005,U.S. and Outlying Areas                           ,Speech or language impairments     ,"58,418","107,543","164,082","330,043","3,824","8,060","41,230","58,186","218,743","330,043","227,386","222,544","193,741","156,528","115,780","78,119","994,098","52,389","37,216","25,589","18,607","13,628","10,118","157,547","4,276",906,318,70,"5,570","1,157,215","15,243","35,345","177,309","206,765","722,553","1,157,215",2,"410,134","1,487,258"
2005,U.S. and Outlying Areas                           ,Visual impairments                 ,928,"1,147","1,349","3,424",54,128,380,780,"2,082","3,424","1,644","1,818","2,016","2,080","2,093","2,091","11,742","2,059","2,179","2,080","2,182","1,948","1,861","12,309","1,115",422,285,123,"1,945","25,996",357,"1,037","4,487","4,924","15,191","25,996",15,"9,935","29,420"
2005,U.S. and Outlying Areas                           ,Emotional disturbance              ,837,"1,579","3,373","5,789",34,71,970,400,"4,314","5,789","7,248","13,038","18,812","24,667","30,579","37,424","131,768","44,415","50,503","55,631","59,109","55,844","45,837","311,339","20,606","5,504","2,217",950,"29,277","472,384","7,172","5,450","135,796","51,637","272,329","472,384",110,"163,639","478,173"
2005,U.S. and Outlying Areas                           ,Orthopedic impairments             ,"2,169","2,625","3,407","8,201",67,339,"1,027","1,992","4,776","8,201","4,575","4,782","5,200","5,198","5,313","5,253","30,321","5,075","4,943","4,980","4,700","4,362","4,015","28,075","2,321","1,169",778,463,"4,731","63,127",591,"2,204","9,485","13,078","37,769","63,127",103,"29,606","71,328"
2005,U.S. and Outlying Areas                           ,Other health impairments           ,"2,829","3,716","6,590","13,135",119,447,"1,741","2,847","7,981","13,135","17,531","25,520","36,303","45,568","51,225","55,638","231,785","56,143","56,408","56,095","53,700","48,027","38,233","308,606","15,533","3,381","1,257",466,"20,637","561,028","6,671","8,422","95,313","56,267","394,355","561,028",53,"198,742","574,163"
2005,U.S. and Outlying Areas                           ,Specific learning disabilities     ,"1,468","2,990","7,607","12,065",101,330,"1,502","3,256","6,876","12,065","26,935","70,022","132,068","192,702","235,787","263,374","920,888","282,826","292,663","300,113","303,817","285,137","248,125","1,712,681","117,186","22,417","5,330","1,716","146,649","2,780,218","47,701","49,604","553,065","606,737","1,523,111","2,780,218",148,"999,515","2,792,283"
2005,U.S. and Outlying Areas                           ,Deaf-blindness                     ,68,82,86,236,5,14,22,54,141,236,89,99,99,96,112,116,611,110,117,141,128,128,106,730,113,70,44,24,251,"1,592",25,81,200,339,947,"1,592",6,585,"1,828"
2005,U.S. and Outlying Areas                           ,Multiple disabilities              ,"1,853","2,491","4,171","8,515",81,362,"1,344","1,360","5,368","8,515","6,943","7,038","8,243","9,197","9,573","10,051","51,045","10,512","10,954","11,095","10,973","10,935","9,974","64,443","7,154","5,120","4,130","2,022","18,426","133,914","1,753","3,592","27,908","18,329","82,332","133,914",534,"31,233","142,429"
2005,U.S. and Outlying Areas                           ,Autism                             ,"6,704","9,753","13,848","30,305",156,"2,402","3,803","5,216","18,728","30,305","18,311","19,103","18,951","18,569","18,216","17,379","110,529","15,773","15,145","13,073","11,253","9,305","7,587","72,136","4,775","2,927","2,177","1,093","10,972","193,637","1,377","10,197","28,453","22,150","131,460","193,637",351,"63,319","223,942"
2005,U.S. and Outlying Areas                           ,Traumatic brain injury             ,220,353,504,"1,077",15,23,157,178,704,"1,077",694,947,"1,170","1,523","1,729","1,835","7,898","2,095","2,193","2,247","2,339","2,275","2,180","13,329","1,263",550,320,149,"2,282","23,509",338,583,"3,999","3,050","15,539","23,509",16,"6,045","24,586"
2005,U.S. and Outlying Areas                           ,Developmental delay                ,"72,258","106,173","82,261","260,692","4,746","7,875","45,477","37,146","165,448","260,692","34,982","27,544","13,665","2,879",0,0,"79,070",0,0,0,0,0,0,0,0,0,0,0,0,"79,070","2,922","2,063","17,566","7,398","49,121","79,070",0,"79,070","339,762"
2005,U.S. and Outlying Areas                           ,All disabilities                   ,"154,196","247,697","302,194","704,087","9,418","21,104","102,424","117,567","453,574","704,087","366,017","418,038","462,014","496,914","512,994","518,297","2,774,274","522,716","527,442","528,808","526,555","490,312","422,400","3,018,233","212,342","61,619","29,440","13,661","317,062","6,109,569","91,789","133,228","1,245,087","1,088,933","3,550,532","6,109,569","3,602","2,189,107","6,813,656"
2005,Utah                                              ,Mental retardation                 ,         x,         x,26,36,         x,0,         x,9,25,36,67,114,175,201,225,239,"1,021",214,248,240,252,247,250,"1,451",183,148,141,118,590,"3,062",54,66,52,327,"2,563","3,062",0,"3,062","3,098"
2005,Utah                                              ,Hearing impairments                ,36,34,45,115,         x,0,         x,20,90,115,34,42,36,37,37,30,216,40,30,47,34,49,33,233,25,5,         x,         x,33,482,         x,21,         x,96,358,482,0,482,597
2005,Utah                                              ,Speech or language impairments     ,623,"1,008","1,428","3,059",45,34,22,182,"2,776","3,059","1,864","1,775","1,863","1,754","1,236",792,"9,284",445,284,179,123,95,77,"1,203",22,         x,         x,         x,27,"10,514",219,221,152,"1,127","8,795","10,514",0,"10,514","13,573"
2005,Utah                                              ,Visual impairments                 ,23,20,25,68,         x,         x,         x,10,52,68,24,22,16,23,20,23,128,18,17,17,18,16,16,102,5,         x,         x,         x,11,241,         x,8,         x,31,198,241,0,241,309
2005,Utah                                              ,Emotional disturbance              ,0,         x,         x,20,         x,0,         x,         x,16,20,48,81,150,196,213,238,926,261,287,338,310,257,215,"1,668",100,30,11,6,147,"2,741",52,47,99,361,"2,182","2,741",0,"2,741","2,761"
2005,Utah                                              ,Orthopedic impairments             ,12,14,11,37,0,0,0,         x,         x,37,16,         x,20,17,         x,13,93,11,         x,14,11,         x,11,63,         x,         x,6,0,13,169,         x,         x,         x,26,133,169,0,169,206
2005,Utah                                              ,Other health impairments           ,20,22,42,84,         x,         x,0,8,70,84,79,140,215,245,269,291,"1,239",300,271,316,290,215,188,"1,580",90,27,14,14,145,"2,964",40,45,61,153,"2,665","2,964",0,"2,964","3,048"
2005,Utah                                              ,Specific learning disabilities     ,155,303,263,721,0,17,11,103,590,721,432,"1,396","2,039","2,577","2,678","2,783","11,905","2,684","2,688","2,695","2,661","2,381","2,202","15,311",815,101,54,30,"1,000","28,216",826,588,505,"4,493","21,804","28,216",0,"28,216","28,937"
2005,Utah                                              ,Deaf-blindness                     ,         x,         x,         x,7,0,0,0,         x,         x,7,         x,         x,6,6,         x,9,31,9,         x,11,7,         x,8,43,         x,         x,5,0,11,85,         x,         x,         x,7,73,85,0,85,92
2005,Utah                                              ,Multiple disabilities              ,35,34,76,145,         x,         x,0,26,113,145,91,92,105,106,92,101,587,102,107,88,78,88,91,554,83,85,74,72,314,"1,455",41,56,33,132,"1,193","1,455",0,"1,455","1,600"
2005,Utah                                              ,Autism                             ,42,101,104,247,         x,         x,         x,22,220,247,119,143,149,148,144,161,864,156,133,102,97,70,59,617,25,21,15,10,71,"1,552",10,31,17,69,"1,425","1,552",0,"1,552","1,799"
2005,Utah                                              ,Traumatic brain injury             ,         x,         x,         x,8,0,0,         x,         x,6,8,         x,         x,18,12,22,30,99,30,33,34,33,31,28,189,20,8,         x,         x,31,319,         x,6,         x,39,268,319,0,319,327
2005,Utah                                              ,Developmental delay                ,859,"1,120",936,"2,915",53,50,27,272,"2,513","2,915",684,445,109,26,0,0,"1,264",0,0,0,0,0,0,0,0,0,0,0,0,"1,264",56,34,18,186,970,"1,264",0,"1,264","4,179"
2005,Utah                                              ,All disabilities                   ,"1,814","2,671","2,977","7,462",107,117,68,659,"6,511","7,462","3,469","4,276","4,901","5,348","4,953","4,710","27,657","4,270","4,108","4,081","3,914","3,463","3,178","23,014","1,378",433,326,256,"2,393","53,064","1,312","1,131",947,"7,047","42,627","53,064",0,"53,064","60,526"
2005,Vermont                                           ,Mental retardation                 ,         x,0,         x,         x,0,0,0,0,         x,         x,6,25,35,80,67,81,294,109,121,116,102,110,85,643,66,41,34,13,154,"1,091",         x,10,21,         x,"1,048","1,091",0,0,         x
2005,Vermont                                           ,Hearing impairments                ,         x,         x,0,5,0,0,0,0,5,5,         x,7,         x,12,14,15,58,11,6,8,13,11,10,59,5,         x,         x,         x,12,129,0,         x,         x,         x,123,129,0,0,134
